Product Name,Time,Day,Price,Quantity,Stock Remaining
Harpic Toilet Cleaner Original 1L,2026-06-07 16:35:00,Sunday,195.0,1,160
Pepsi Soft Drink 2L,2026-06-07 16:38:00,Sunday,90.0,1,159
Pears Pure & Gentle Soap (125g x 3),2026-06-07 16:38:00,Sunday,225.0,1,128
Patanjali Dant Kanti Toothpaste 200g,2026-06-07 16:41:00,Sunday,95.0,1,141
Rin Laundry Detergent Bar (4-Pack),2026-06-07 16:41:00,Sunday,40.0,1,114
Aashirvaad Salt 1kg,2026-06-07 16:42:00,Sunday,24.0,3,195
Knorr Classic Tomato Soup 50g,2026-06-07 16:44:00,Sunday,35.0,2,177
D-Mart Premia Fennel Seeds (Saunf) 200g,2026-06-07 16:45:00,Sunday,70.0,1,134
Haldiram's Gulab Jamun Tin 1kg,2026-06-07 16:47:00,Sunday,240.0,1,183
Sprite Soft Drink 2L,2026-06-07 16:50:00,Sunday,95.0,1,133
Britannia Brown Bread 400g,2026-06-07 16:53:00,Sunday,50.0,4,285
Real Fruit Power Guava Juice 1L,2026-06-07 16:56:00,Sunday,120.0,1,192
Amul Gold Full Cream Milk 1L,2026-06-07 17:02:00,Sunday,66.0,1,227
D-Mart Premia Coriander Seeds (Dhana) 200g,2026-06-07 17:04:00,Sunday,50.0,1,179
Real Fruit Power Guava Juice 1L,2026-06-07 17:07:00,Sunday,120.0,1,191
Dettol Antiseptic Liquid Bottle 500ml,2026-06-07 17:08:00,Sunday,210.0,2,144
Kinley Water Bottle 1L,2026-06-07 17:08:00,Sunday,20.0,1,249
Santoor Sandal & Turmeric Soap (125g x 3),2026-06-07 17:10:00,Sunday,140.0,1,69
Balaji Wafers Simply Salted 100g,2026-06-07 17:12:00,Sunday,40.0,1,242
Wibs White Bread 400g,2026-06-07 17:19:00,Sunday,45.0,1,143
Tata Tea Premium Leaf Tea 1kg,2026-06-07 17:21:00,Sunday,420.0,1,141
Wagh Bakri Premium Leaf Tea 1kg,2026-06-07 17:22:00,Sunday,450.0,2,159
Limca Lime Lemon Drink 2L,2026-06-07 17:25:00,Sunday,95.0,1,127
MDH Chana Masala 100g,2026-06-07 17:28:00,Sunday,78.0,1,109
Coca Cola Soft Drink 2L,2026-06-07 17:29:00,Sunday,95.0,1,147
Haldiram's Moong Dal Namkeen 400g,2026-06-07 17:35:00,Sunday,120.0,1,80
Catch Black Pepper Powder 100g,2026-06-07 17:40:00,Sunday,75.0,1,112
Cadbury Bournville Rich Cocoa Chocolate 80g,2026-06-07 17:42:00,Sunday,90.0,1,114
Nivea Soft Light Moisturising Cream 200ml,2026-06-07 17:43:00,Sunday,290.0,1,141
D-Mart Premia Rajma Chitra 1kg,2026-06-07 17:43:00,Sunday,155.0,1,138
Paper Boat Aam Panna Drink 250ml,2026-06-07 17:48:00,Sunday,35.0,3,185
Saffola Active Oil 1L,2026-06-07 17:48:00,Sunday,170.0,1,164
Maggi 2-Minute Masala Noodles 12-Pack,2026-06-07 17:50:00,Sunday,168.0,1,217
Vaseline Intensive Care Cocoa Glow Body Lotion 400ml,2026-06-07 17:50:00,Sunday,360.0,1,134
Lay's India's Magic Masala Chips 90g,2026-06-07 17:51:00,Sunday,20.0,1,158
Bisleri Mineral Water Bottle 1L,2026-06-07 17:52:00,Sunday,20.0,3,341
Everest Turmeric Powder 200g,2026-06-07 17:56:00,Sunday,55.0,1,103
Maggi 2-Minute Masala Noodles 12-Pack,2026-06-07 17:59:00,Sunday,168.0,1,216
D-Mart Premia Masoor Whole 1kg,2026-06-07 17:59:00,Sunday,105.0,1,127
D-Mart Premia Pistachios (Pista) 250g,2026-06-07 18:00:00,Sunday,310.0,1,107
Aashirvaad Atta Shudh Chakki 5kg,2026-06-07 18:02:00,Sunday,260.0,2,223
Ching's Green Chilli Sauce 200g,2026-06-07 18:02:00,Sunday,50.0,1,137
D-Mart Premia Kabuli Chana 1kg,2026-06-07 18:09:00,Sunday,160.0,1,134
D-Mart Premia Urad Dal Black whole 1kg,2026-06-07 18:09:00,Sunday,140.0,1,140
Exo Dishshine Bar 300g,2026-06-07 18:11:00,Sunday,30.0,2,157
Balaji Wafers Masala Masti 100g,2026-06-07 18:11:00,Sunday,40.0,1,138
Aashirvaad Mustard Seeds (Rai) 100g,2026-06-07 18:15:00,Sunday,25.0,1,118
Comfort After Wash Fabric Conditioner 860ml,2026-06-07 18:16:00,Sunday,235.0,2,173
Haldiram's Cornflakes Mixture 400g,2026-06-07 18:18:00,Sunday,120.0,1,100
Haldiram's Alu Bhujia 400g,2026-06-07 18:20:00,Sunday,110.0,1,82
D-Mart Premia Star Anise 50g,2026-06-07 18:21:00,Sunday,80.0,1,95
Parle Monaco Salted Biscuits 120g,2026-06-07 18:22:00,Sunday,25.0,3,242
Thums Up Soft Drink 2L,2026-06-07 18:25:00,Sunday,95.0,1,206
D-Mart Premia Ajwain 100g,2026-06-07 18:29:00,Sunday,45.0,2,102
Oreo Vanilla Creme Biscuits 120g,2026-06-07 18:32:00,Sunday,35.0,1,177
Tata Salt Rock Salt 1kg,2026-06-07 18:32:00,Sunday,75.0,2,220
Amul Masti Spiced Buttermilk 200ml,2026-06-07 18:42:00,Sunday,20.0,1,382
D-Mart Premia Rajma Chitra 1kg,2026-06-07 18:42:00,Sunday,155.0,1,137
Balaji Wafers Masala Masti 100g,2026-06-07 18:50:00,Sunday,40.0,1,137
Amul Masti Spiced Buttermilk 200ml,2026-06-07 18:59:00,Sunday,20.0,2,380
Pepsi Soft Drink 2L,2026-06-07 18:59:00,Sunday,90.0,1,158
Dabur Red Toothpaste 200g,2026-06-07 19:03:00,Sunday,115.0,1,145
Britannia 50-50 Maska Chaska 120g,2026-06-07 19:04:00,Sunday,30.0,1,123
Colgate Strong Teeth Toothpaste 300g,2026-06-07 19:06:00,Sunday,155.0,1,112
Haldiram's Alu Bhujia 400g,2026-06-07 19:07:00,Sunday,110.0,1,81
Catch Black Pepper Powder 100g,2026-06-07 19:08:00,Sunday,75.0,1,111
D-Mart Premia Toor Dal 1kg,2026-06-07 19:15:00,Sunday,170.0,2,122
Dove Cream Beauty Bathing Bar (125g x 3),2026-06-07 19:18:00,Sunday,240.0,1,107
Perk Chocolate Wafer Bar 15g,2026-06-07 19:19:00,Sunday,10.0,2,168
D-Mart Premia Sugar 5kg,2026-06-07 19:20:00,Sunday,235.0,1,160
Colin Glass & Surface Cleaner 500ml,2026-06-07 19:22:00,Sunday,105.0,1,109
D-Mart Premia Jaggery Powder 1kg,2026-06-07 19:24:00,Sunday,80.0,2,142
Dhara Groundnut Oil 1L,2026-06-07 19:25:00,Sunday,195.0,1,135
Tata Salt Lite 1kg,2026-06-07 19:26:00,Sunday,28.0,1,232
Tata Salt Lite 1kg,2026-06-07 19:27:00,Sunday,28.0,1,231
Real Fruit Power Guava Juice 1L,2026-06-07 19:28:00,Sunday,120.0,1,190
KitKat 4-Finger Chocolate Bar,2026-06-07 19:31:00,Sunday,40.0,1,111
Cadbury Dairy Milk Family Pack 100g,2026-06-07 19:34:00,Sunday,100.0,1,201
D-Mart Premia Black Eyed Lobia 1kg,2026-06-07 19:37:00,Sunday,115.0,1,124
Fanta Orange Soft Drink 2L,2026-06-07 19:41:00,Sunday,95.0,1,131
Everest Kashmiri Lalchili Powder 200g,2026-06-07 19:44:00,Sunday,120.0,1,160
Cadbury Dairy Milk Family Pack 100g,2026-06-07 19:46:00,Sunday,100.0,1,200
D-Mart Premia Moong Dal Chilka 1kg,2026-06-07 19:46:00,Sunday,130.0,1,174
Britannia NutriChoice Digestive 250g,2026-06-07 19:46:00,Sunday,65.0,1,127
Dabur Apis Himalaya Honey 500g,2026-06-07 19:48:00,Sunday,215.0,1,142
Haldiram's Khatta Meetha Mixture 400g,2026-06-07 19:49:00,Sunday,110.0,3,223
Amul Crunchy Peanut Butter 400g,2026-06-07 19:50:00,Sunday,175.0,1,111
Saffola Active Oil 1L,2026-06-07 19:51:00,Sunday,170.0,1,163
Aashirvaad Mustard Seeds (Rai) 100g,2026-06-07 19:52:00,Sunday,25.0,1,117
Amul Cheese Block 200g,2026-06-07 19:54:00,Sunday,135.0,1,142
India Gate Basmati Rice Premium 1kg,2026-06-07 19:55:00,Sunday,110.0,1,72
Bisleri Mineral Water Bottle 1L,2026-06-08 08:00:00,Monday,20.0,1,340
Dhara Soyabean Refined Oil 1L,2026-06-08 08:03:00,Monday,135.0,1,135
Complan Chocolate Health Drink 500g,2026-06-08 08:07:00,Monday,295.0,1,72
D-Mart Premia Camphor (Kapur) Tablets 50g,2026-06-08 08:08:00,Monday,55.0,1,170
D-Mart Premia Urad Dal Black whole 1kg,2026-06-08 08:10:00,Monday,140.0,2,138
Britannia NutriChoice Digestive 250g,2026-06-08 08:11:00,Monday,65.0,1,126
Aashirvaad Atta Shudh Chakki 5kg,2026-06-08 08:17:00,Monday,260.0,2,221
D-Mart Premia Mustard Seeds (Rai) 200g,2026-06-08 08:20:00,Monday,40.0,1,159
Britannia Brown Bread 400g,2026-06-08 08:21:00,Monday,50.0,2,283
Coca Cola Soft Drink 2L,2026-06-08 08:23:00,Monday,95.0,1,146
Lizol Floor Cleaner Citrus 1L,2026-06-08 08:25:00,Monday,215.0,1,135
Kinley Water Bottle 1L,2026-06-08 08:30:00,Monday,20.0,1,248
Tropicana 100% Orange Juice 1L,2026-06-08 08:34:00,Monday,125.0,1,155
D-Mart Premia Moong Dal Yellow 1kg,2026-06-08 08:46:00,Monday,145.0,1,124
Fortune Sona Masoori Rice 5kg,2026-06-08 08:48:00,Monday,340.0,2,124
D-Mart Premia Sesame Seeds White (Til) 200g,2026-06-08 08:48:00,Monday,90.0,1,145
Comfort After Wash Fabric Conditioner 860ml,2026-06-08 08:49:00,Monday,235.0,1,172
MTR Dosa Mix 500g,2026-06-08 08:51:00,Monday,120.0,1,98
Pantene Hair Fall Control Shampoo 650ml,2026-06-08 08:54:00,Monday,450.0,1,72
Cycle Three In One Agarbatti (Incense) 100 Sticks,2026-06-08 09:00:00,Monday,70.0,1,158
Del Monte Sweet Corn Tin 400g,2026-06-08 09:07:00,Monday,95.0,1,106
Knorr Classic Tomato Soup 50g,2026-06-08 09:11:00,Monday,35.0,1,176
Parle Monaco Salted Biscuits 120g,2026-06-08 09:12:00,Monday,25.0,1,241
MTR Rava Idli Mix 500g,2026-06-08 09:15:00,Monday,110.0,1,70
Vim Dishwash Bar 300g,2026-06-08 09:19:00,Monday,30.0,1,135
D-Mart Premia Kala Chana 1kg,2026-06-08 09:22:00,Monday,85.0,1,91
Amul Vanilla Gold Ice Cream 1L,2026-06-08 09:22:00,Monday,190.0,1,149
Patanjali Dant Kanti Toothpaste 200g,2026-06-08 09:23:00,Monday,95.0,2,139
Paper Boat Aam Panna Drink 250ml,2026-06-08 09:26:00,Monday,35.0,1,184
Knorr Classic Tomato Soup 50g,2026-06-08 09:29:00,Monday,35.0,1,175
Tata Salt SuperLite 1kg,2026-06-08 09:32:00,Monday,32.0,2,285
MTR Vermicelli 500g,2026-06-08 09:40:00,Monday,55.0,1,87
Dove Intense Repair Shampoo 650ml,2026-06-08 09:45:00,Monday,480.0,1,112
Yippee Magic Masala Noodles 6-Pack,2026-06-08 09:47:00,Monday,85.0,1,179
Lay's India's Magic Masala Chips 90g,2026-06-08 09:48:00,Monday,20.0,2,156
Haldiram's Panchrattan Mixture 400g,2026-06-08 09:53:00,Monday,130.0,1,199
D-Mart Premia Urad Dal White split 1kg,2026-06-08 09:54:00,Monday,150.0,1,91
D-Mart Premia Sugar 1kg,2026-06-08 09:55:00,Monday,48.0,1,234
Ching's Schezwan Chutney 250g,2026-06-08 09:55:00,Monday,85.0,2,142
Ching's Secret Hakka Noodles 150g,2026-06-08 10:04:00,Monday,40.0,1,182
Ponds Dreamflower Talcum Powder 400g,2026-06-08 10:06:00,Monday,295.0,1,156
Dettol Antiseptic Liquid Bottle 500ml,2026-06-08 10:09:00,Monday,210.0,1,143
Fanta Orange Soft Drink 2L,2026-06-08 10:13:00,Monday,95.0,1,130
Surf Excel Easy Wash Detergent 1kg,2026-06-08 10:13:00,Monday,140.0,1,143
Amul Cheese Spread Garlic 200g,2026-06-08 10:14:00,Monday,120.0,1,171
Mangaldeep Sandalwood Agarbatti 80 Sticks,2026-06-08 10:14:00,Monday,60.0,1,87
Homelite Safety Matchbox (10-Pack bundle),2026-06-08 10:15:00,Monday,20.0,2,137
Lay's Classic Salted Potato Chips 90g,2026-06-08 10:19:00,Monday,20.0,3,145
Cadbury Dairy Milk Family Pack 100g,2026-06-08 10:26:00,Monday,100.0,2,198
D-Mart Premia Thick Poha 1kg,2026-06-08 10:27:00,Monday,55.0,2,178
D-Mart Premia Jaggery Powder 1kg,2026-06-08 10:29:00,Monday,80.0,1,141
5 Star Chocolate Bar 20g,2026-06-08 10:39:00,Monday,20.0,1,158
Maggi 2-Minute Masala Noodles 12-Pack,2026-06-08 10:39:00,Monday,168.0,1,215
Gowardhan Cow Ghee 1L,2026-06-08 10:41:00,Monday,710.0,1,161
Dettol Lather Shaving Cream 70g,2026-06-08 10:42:00,Monday,65.0,1,101
Kwality Walls Vanilla Tub 700ml,2026-06-08 10:48:00,Monday,140.0,1,106
Britannia Good Day Cashew Biscuits 200g,2026-06-08 10:49:00,Monday,35.0,1,110
Everest Turmeric Powder 200g,2026-06-08 10:50:00,Monday,55.0,1,102
D-Mart Premia Camphor (Kapur) Tablets 50g,2026-06-08 10:54:00,Monday,55.0,1,169
Britannia NutriChoice Digestive 250g,2026-06-08 10:57:00,Monday,65.0,1,125
Britannia Bourbon Cream Biscuits 150g,2026-06-08 11:00:00,Monday,30.0,1,139
Saffola Active Oil 1L,2026-06-08 11:01:00,Monday,170.0,1,162
Fortune Chakki Fresh Atta 10kg,2026-06-08 11:01:00,Monday,490.0,2,252
Maggi 2-Minute Masala Noodles 12-Pack,2026-06-08 11:04:00,Monday,168.0,1,214
Fortune Mustard Oil 1L,2026-06-08 11:06:00,Monday,175.0,1,124
Vicco Vajradanti Toothpaste 200g,2026-06-08 11:08:00,Monday,140.0,2,134
D-Mart Premia Fenugreek Seeds (Methi) 200g,2026-06-08 11:10:00,Monday,45.0,2,116
Ching's Green Chilli Sauce 200g,2026-06-08 11:15:00,Monday,50.0,1,136
D-Mart Premia Toor Dal 1kg,2026-06-08 11:16:00,Monday,170.0,2,120
Frooti Mango Drink 1.2L,2026-06-08 11:17:00,Monday,75.0,3,211
D-Mart Premia Rajma Chitra 1kg,2026-06-08 11:18:00,Monday,155.0,1,136
Fortune Rice Bran Health Oil 1L,2026-06-08 11:18:00,Monday,165.0,1,130
Boost Health Drink Refill 500g,2026-06-08 11:19:00,Monday,280.0,1,155
D-Mart Premia Moong Dal Chilka 1kg,2026-06-08 11:19:00,Monday,130.0,1,173
D-Mart Premia Cashews (Kaju) 500g,2026-06-08 11:20:00,Monday,490.0,1,109
Mother Dairy Fresh Paneer 200g,2026-06-08 11:20:00,Monday,90.0,2,124
Paper Boat Anar Drink 250ml,2026-06-08 11:27:00,Monday,40.0,1,156
Tata Salt SuperLite 1kg,2026-06-08 11:30:00,Monday,32.0,2,283
Wagh Bakri Premium Leaf Tea 1kg,2026-06-08 11:32:00,Monday,450.0,1,158
Kwality Walls Vanilla Tub 700ml,2026-06-08 11:32:00,Monday,140.0,1,105
Tata Salt Rock Salt 1kg,2026-06-08 11:34:00,Monday,75.0,1,219
D-Mart Premia Chana Dal 1kg,2026-06-08 11:38:00,Monday,95.0,1,117
Haldiram's Khatta Meetha Mixture 400g,2026-06-08 11:38:00,Monday,110.0,1,222
Bingo Mad Angles Achari Masti 80g,2026-06-08 11:41:00,Monday,20.0,1,84
D-Mart Premia Matki (Moth Beans) 1kg,2026-06-08 11:43:00,Monday,120.0,1,141
D-Mart Premia Jeera Rice 1kg,2026-06-08 11:43:00,Monday,120.0,1,123
Exo Dishshine Bar 300g,2026-06-08 11:51:00,Monday,30.0,2,155
Patanjali Aloe Vera Gel 150ml,2026-06-08 11:53:00,Monday,110.0,1,160
D-Mart Premia Cumin Seeds (Jeera) 200g,2026-06-08 11:56:00,Monday,140.0,1,155
Haldiram's Khatta Meetha Mixture 400g,2026-06-08 11:57:00,Monday,110.0,1,221
Nivea Soft Light Moisturising Cream 200ml,2026-06-08 11:59:00,Monday,290.0,1,140
Amul Cheese Block 200g,2026-06-08 12:00:00,Monday,135.0,2,140
D-Mart Premia Ajwain 100g,2026-06-08 12:01:00,Monday,45.0,1,101
Tata Salt Lite 1kg,2026-06-08 12:07:00,Monday,28.0,2,229
D-Mart Premia Mustard Seeds (Rai) 200g,2026-06-08 12:18:00,Monday,40.0,1,158
Bru Green Label Coffee 500g,2026-06-08 12:20:00,Monday,180.0,2,137
Britannia Marie Gold Biscuits 250g,2026-06-08 12:21:00,Monday,30.0,1,122
Amul Taaza Toned Milk 1L,2026-06-08 12:27:00,Monday,56.0,2,174
Harpic Toilet Cleaner Original 1L,2026-06-08 12:31:00,Monday,195.0,1,159
Lipton Green Tea Honey Lemon 25 Bags,2026-06-08 12:33:00,Monday,155.0,1,126
D-Mart Premia Besan 1kg,2026-06-08 12:38:00,Monday,90.0,2,138
D-Mart Premia Black Eyed Lobia 1kg,2026-06-08 12:44:00,Monday,115.0,1,123
Rin Laundry Detergent Bar (4-Pack),2026-06-08 12:44:00,Monday,40.0,1,113
Dettol Cool Bathing Soap (125g x 3),2026-06-08 12:46:00,Monday,170.0,1,123
Tata Salt Lite 1kg,2026-06-08 12:46:00,Monday,28.0,2,227
Pears Pure & Gentle Soap (125g x 3),2026-06-08 12:53:00,Monday,225.0,1,127
Parle Monaco Salted Biscuits 120g,2026-06-08 12:54:00,Monday,25.0,1,240
Britannia 50-50 Maska Chaska 120g,2026-06-08 12:55:00,Monday,30.0,1,122
D-Mart Premia Walnuts (Akhrot) 250g,2026-06-08 12:56:00,Monday,350.0,1,142
Bajaj Almond Drops Hair Oil 200ml,2026-06-08 13:01:00,Monday,125.0,1,145
D-Mart Premia Thick Poha 1kg,2026-06-08 13:02:00,Monday,55.0,1,177
D-Mart Premia Star Anise 50g,2026-06-08 13:02:00,Monday,80.0,1,94
Thums Up Soft Drink 2L,2026-06-08 13:08:00,Monday,95.0,3,203
Tata Salt Rock Salt 1kg,2026-06-08 13:11:00,Monday,75.0,1,218
MDH Chana Masala 100g,2026-06-08 13:14:00,Monday,78.0,2,107
Bisleri Mineral Water Bottle 1L,2026-06-08 13:22:00,Monday,20.0,5,335
Amul Gold Full Cream Milk 1L,2026-06-08 13:23:00,Monday,66.0,4,223
Sunfeast Dark Fantasy Choco Fills 300g,2026-06-08 13:26:00,Monday,120.0,1,134
Kinley Water Bottle 1L,2026-06-08 13:28:00,Monday,20.0,1,247
Amul Lassi Rose Flavour 200ml,2026-06-08 13:37:00,Monday,25.0,1,155
Lifebuoy Total 10 Soap (125g x 3),2026-06-08 13:37:00,Monday,135.0,1,176
Tata Salt Rock Salt 1kg,2026-06-08 13:43:00,Monday,75.0,1,217
Close-Up Red Hot Gel Toothpaste 300g,2026-06-08 13:58:00,Monday,160.0,1,107
Catch Black Pepper Powder 100g,2026-06-08 13:59:00,Monday,75.0,1,110
D-Mart Premia Sugar 5kg,2026-06-08 13:59:00,Monday,235.0,1,159
Compact Umbrellas Indian Monsoon Edition,2026-06-08 14:03:00,Monday,299.0,1,281
Lipton Green Tea Honey Lemon 25 Bags,2026-06-08 14:05:00,Monday,155.0,1,125
D-Mart Premia Sugar 5kg,2026-06-08 14:06:00,Monday,235.0,1,158
Cadbury Dairy Milk Silk Chocolate 150g,2026-06-08 14:09:00,Monday,175.0,3,193
Gits Gulab Jamun Mix 200g,2026-06-08 14:12:00,Monday,115.0,2,123
D-Mart Premia Green Moong Whole 1kg,2026-06-08 14:12:00,Monday,125.0,1,82
Aashirvaad Atta Shudh Chakki 5kg,2026-06-08 14:14:00,Monday,260.0,3,218
Bajaj Almond Drops Hair Oil 200ml,2026-06-08 14:14:00,Monday,125.0,1,144
Amul Masti Spiced Buttermilk 200ml,2026-06-08 14:16:00,Monday,20.0,4,376
Aashirvaad Salt 1kg,2026-06-08 14:16:00,Monday,24.0,3,192
Patanjali Bandhani Hing 25g,2026-06-08 14:16:00,Monday,45.0,1,89
Clinic Plus Strong & Long Shampoo 650ml,2026-06-08 14:16:00,Monday,325.0,1,75
Tata Salt Rock Salt 1kg,2026-06-08 14:20:00,Monday,75.0,2,215
Dabur Hajmola Regular Tablets 120 tab,2026-06-08 14:23:00,Monday,50.0,1,123
Haldiram's Khatta Meetha Mixture 400g,2026-06-08 14:24:00,Monday,110.0,1,220
D-Mart Premia Sugar 1kg,2026-06-08 14:30:00,Monday,48.0,1,233
Britannia Brown Bread 400g,2026-06-08 14:30:00,Monday,50.0,2,281
Mother Dairy Classic Dahi 400g,2026-06-08 14:34:00,Monday,50.0,1,178
Everest Coriander Powder 200g,2026-06-08 14:35:00,Monday,65.0,1,137
Paper Boat Anar Drink 250ml,2026-06-08 14:37:00,Monday,40.0,1,155
MDH Pav Bhaji Masala 100g,2026-06-08 14:41:00,Monday,78.0,1,137
KitKat 4-Finger Chocolate Bar,2026-06-08 14:46:00,Monday,40.0,1,110
Amul Vanilla Gold Ice Cream 1L,2026-06-08 14:46:00,Monday,190.0,1,148
Kissan Fresh Tomato Ketchup 1kg,2026-06-08 14:49:00,Monday,150.0,1,102
Maggi Hot & Sweet Chilli Tomato Sauce 1kg,2026-06-08 14:49:00,Monday,170.0,2,177
MDH Sambhar Masala 100g,2026-06-08 14:50:00,Monday,78.0,1,90
Amul Gold Full Cream Milk 1L,2026-06-08 14:58:00,Monday,66.0,1,222
Dabur Apis Himalaya Honey 500g,2026-06-08 15:02:00,Monday,215.0,1,141
Kinley Water Bottle 1L,2026-06-08 15:07:00,Monday,20.0,1,246
Maggi 2-Minute Masala Noodles 12-Pack,2026-06-08 15:10:00,Monday,168.0,2,212
Balaji Wafers Masala Masti 100g,2026-06-08 15:10:00,Monday,40.0,2,135
Amul Masti Spiced Buttermilk 200ml,2026-06-08 15:11:00,Monday,20.0,3,373
Kurkure Green Chutney Rajasthani 90g,2026-06-08 15:15:00,Monday,20.0,1,140
Kellogg's Corn Flakes Original 475g,2026-06-08 15:16:00,Monday,220.0,1,106
Nescafe Classic Instant Coffee 100g,2026-06-08 15:17:00,Monday,310.0,1,109
D-Mart Premia Premium Cashew W180 250g,2026-06-08 15:18:00,Monday,390.0,1,84
Oreo Vanilla Creme Biscuits 120g,2026-06-08 15:18:00,Monday,35.0,1,176
Amul Masti Spiced Buttermilk 200ml,2026-06-08 15:22:00,Monday,20.0,1,372
Kinley Water Bottle 1L,2026-06-08 15:30:00,Monday,20.0,1,245
Pillsbury Chakki Fresh Atta 5kg,2026-06-08 15:34:00,Monday,255.0,1,158
Wagh Bakri Premium Leaf Tea 1kg,2026-06-08 15:36:00,Monday,450.0,1,157
Paper Boat Anar Drink 250ml,2026-06-08 15:38:00,Monday,40.0,1,154
Parachute Advansed Coconut Hair Oil 250ml,2026-06-08 15:38:00,Monday,105.0,1,110
Amul Crunchy Peanut Butter 400g,2026-06-08 15:39:00,Monday,175.0,1,110
Parle Hide & Seek Chocolate Chips 120g,2026-06-08 15:39:00,Monday,50.0,1,111
Ching's Secret Hakka Noodles 150g,2026-06-08 15:47:00,Monday,40.0,1,181
Coca Cola Soft Drink 2L,2026-06-08 15:48:00,Monday,95.0,1,145
Pril Lime Liquid Dishwash 425ml,2026-06-08 15:50:00,Monday,105.0,1,172
Ching's Dark Soy Sauce 200g,2026-06-08 15:50:00,Monday,55.0,1,119
Tata Tea Premium Leaf Tea 1kg,2026-06-08 15:54:00,Monday,420.0,1,140
Paper Boat Aam Panna Drink 250ml,2026-06-08 16:00:00,Monday,35.0,1,183
Amul Crunchy Peanut Butter 400g,2026-06-08 16:00:00,Monday,175.0,1,109
Haldiram's Khatta Meetha Mixture 400g,2026-06-08 16:03:00,Monday,110.0,1,219
Gillette Guard Razor Blades (5-Pack),2026-06-08 16:05:00,Monday,35.0,1,139
D-Mart Premia Thick Poha 1kg,2026-06-08 16:06:00,Monday,55.0,1,176
Frooti Mango Drink 1.2L,2026-06-08 16:07:00,Monday,75.0,1,210
Parle Monaco Salted Biscuits 120g,2026-06-08 16:09:00,Monday,25.0,1,239
Dabur Hajmola Regular Tablets 120 tab,2026-06-08 16:16:00,Monday,50.0,1,122
Real Fruit Power Mixed Fruit Juice 1L,2026-06-08 16:23:00,Monday,120.0,2,127
Maggi 2-Minute Masala Noodles 12-Pack,2026-06-08 16:25:00,Monday,168.0,1,211
Bisleri Mineral Water Bottle 1L,2026-06-08 16:25:00,Monday,20.0,1,334
Munch Chocolate Wafer Bar 15g,2026-06-08 16:26:00,Monday,10.0,1,110
Kurkure Masala Munch 90g,2026-06-08 16:28:00,Monday,20.0,1,123
Haldiram's Panchrattan Mixture 400g,2026-06-08 16:29:00,Monday,130.0,1,198
MDH Chunky Chat Masala 100g,2026-06-08 16:33:00,Monday,78.0,1,72
Saffola Masala Oats Classic 500g,2026-06-08 16:34:00,Monday,160.0,1,124
Amul Gold Full Cream Milk 1L,2026-06-08 16:35:00,Monday,66.0,1,221
Dabur Amla Hair Oil 275ml,2026-06-08 16:35:00,Monday,115.0,1,154
MDH Kitchen King Masala 100g,2026-06-08 16:36:00,Monday,88.0,1,122
D-Mart Premia Coriander Seeds (Dhana) 200g,2026-06-08 16:38:00,Monday,50.0,1,178
Yippee Magic Masala Noodles 6-Pack,2026-06-08 16:40:00,Monday,85.0,1,178
Dettol Liquid Handwash Original Refill 1.5L,2026-06-08 16:41:00,Monday,230.0,2,142
Fortune Sunflower Refined Oil 1L,2026-06-08 16:44:00,Monday,145.0,1,111
Paper Boat Aam Panna Drink 250ml,2026-06-08 16:44:00,Monday,35.0,1,182
Bournvita Chocolate Nutrition Drink 1kg,2026-06-08 16:47:00,Monday,430.0,1,130
Saffola Masala Oats Classic 500g,2026-06-08 16:51:00,Monday,160.0,1,123
D-Mart Premia Sugar 1kg,2026-06-08 16:57:00,Monday,48.0,1,232
Dettol Bathing Soap (125g x 3),2026-06-08 16:59:00,Monday,165.0,2,174
Haldiram's Gulab Jamun Tin 1kg,2026-06-08 17:00:00,Monday,240.0,1,182
MDH Pav Bhaji Masala 100g,2026-06-08 17:05:00,Monday,78.0,1,136
Pepsi Soft Drink 2L,2026-06-08 17:08:00,Monday,90.0,2,156
D-Mart Premia Almonds (Badam) 500g,2026-06-08 17:11:00,Monday,450.0,1,141
D-Mart Premia Masoor Whole 1kg,2026-06-08 17:16:00,Monday,105.0,1,126
Ching's Secret Hakka Noodles 150g,2026-06-08 17:16:00,Monday,40.0,1,180
Saffola Gold Pro Healthy Oil 5L,2026-06-08 17:23:00,Monday,850.0,1,101
Everest Kashmiri Lalchili Powder 200g,2026-06-08 17:26:00,Monday,120.0,1,159
Balaji Wafers Simply Salted 100g,2026-06-08 17:26:00,Monday,40.0,3,239
Dabur Red Toothpaste 200g,2026-06-08 17:29:00,Monday,115.0,1,144
Aashirvaad Rava Idli Mix 500g,2026-06-08 17:30:00,Monday,115.0,1,159
Mother Dairy Classic Dahi 400g,2026-06-08 17:33:00,Monday,50.0,3,175
Maaza Mango Drink 1.2L,2026-06-08 17:36:00,Monday,75.0,1,106
Aashirvaad Rava Idli Mix 500g,2026-06-08 17:44:00,Monday,115.0,1,158
Dabur Red Toothpaste 200g,2026-06-08 17:47:00,Monday,115.0,1,143
Haldiram's Panchrattan Mixture 400g,2026-06-08 17:54:00,Monday,130.0,1,197
Fortune Chakki Fresh Atta 10kg,2026-06-08 17:55:00,Monday,490.0,2,250
Gemini Vanaspati Ghee 1L,2026-06-08 17:55:00,Monday,120.0,1,176
